scheme,window,replicate,w,S_GC,N,mean_k
binomial,Neutral,0,25,0.8803967327887982,5142,4.215480357837417
binomial,Neutral,0,50,0.8324360699865411,2972,3.154104979811575
binomial,Neutral,0,75,0.7780487804878049,2050,2.684878048780488
binomial,Neutral,0,100,0.7238758708043065,1579,2.3647878404053198
binomial,Neutral,0,150,0.6111111111111112,1044,2.053639846743295
binomial,Neutral,0,200,0.5297225891677675,757,1.809775429326288
binomial,Neutral,0,300,0.37420718816067655,473,1.5983086680761098
binomial,Neutral,0,400,0.19558359621451105,317,1.4700315457413249
binomial,Neutral,0,600,0.11046511627906977,172,1.2906976744186047
binomial,Neutral,0,800,0.09090909090909091,110,1.2727272727272727
binomial,Neutral,1,25,0.8803752931978108,5116,4.211884284597342
binomial,Neutral,1,50,0.8248644986449865,2952,3.1463414634146343
binomial,Neutral,1,75,0.7894995093228655,2038,2.707556427870461
binomial,Neutral,1,100,0.7207093096896771,1579,2.390120329322356
binomial,Neutral,1,150,0.6162790697674418,1032,2.044573643410853
binomial,Neutral,1,200,0.5321944809461235,761,1.8107752956636005
binomial,Neutral,1,300,0.3628691983122363,474,1.5864978902953586
binomial,Neutral,1,400,0.1861198738170347,317,1.444794952681388
binomial,Neutral,1,600,0.11363636363636363,176,1.2954545454545454
binomial,Neutral,1,800,0.09259259259259259,108,1.2777777777777777
binomial,Neutral,2,25,0.875752281110464,5151,4.204620462046204
binomial,Neutral,2,50,0.8217654986522911,2968,3.137466307277628
binomial,Neutral,2,75,0.7847665847665848,2035,2.7144963144963143
binomial,Neutral,2,100,0.7248110831234257,1588,2.3904282115869018
binomial,Neutral,2,150,0.6172248803827751,1045,2.047846889952153
binomial,Neutral,2,200,0.5247657295850067,747,1.8045515394912985
binomial,Neutral,2,300,0.3702127659574468,470,1.5872340425531914
binomial,Neutral,2,400,0.19435736677115986,319,1.4608150470219436
binomial,Neutral,2,600,0.12138728323699421,173,1.2947976878612717
binomial,Neutral,2,800,0.08928571428571429,112,1.2678571428571428
binomial,Neutral,3,25,0.8829287392325763,5108,4.243148003132341
binomial,Neutral,3,50,0.8292354328056585,2969,3.1458403502862917
binomial,Neutral,3,75,0.7855044074436827,2042,2.69539666993144
binomial,Neutral,3,100,0.7266414141414141,1584,2.3775252525252526
binomial,Neutral,3,150,0.605009633911368,1038,2.0481695568400773
binomial,Neutral,3,200,0.5325365205843293,753,1.8087649402390438
binomial,Neutral,3,300,0.37606837606837606,468,1.5982905982905984
binomial,Neutral,3,400,0.18789808917197454,314,1.464968152866242
binomial,Neutral,3,600,0.10674157303370786,178,1.2808988764044944
binomial,Neutral,3,800,0.09345794392523364,107,1.2710280373831775
binomial,Neutral,4,25,0.8849384645438563,5119,4.231295174838836
binomial,Neutral,4,50,0.8223043332213638,2977,3.131340275445079
binomial,Neutral,4,75,0.7849409448818898,2032,2.6929133858267718
binomial,Neutral,4,100,0.7308907138344914,1583,2.381554011370815
binomial,Neutral,4,150,0.6106280193236715,1035,2.0405797101449274
binomial,Neutral,4,200,0.5303430079155673,758,1.7968337730870712
binomial,Neutral,4,300,0.3619246861924686,478,1.5857740585774058
binomial,Neutral,4,400,0.19135802469135801,324,1.4691358024691359
binomial,Neutral,4,600,0.10857142857142857,175,1.28
binomial,Neutral,4,800,0.09090909090909091,110,1.2727272727272727
binomial,Neutral,5,25,0.8826044703595723,5145,4.216132167152575
binomial,Neutral,5,50,0.8269556383338977,2953,3.1473078225533357
binomial,Neutral,5,75,0.781586679725759,2042,2.6856023506366307
binomial,Neutral,5,100,0.7262958280657396,1582,2.381795195954488
binomial,Neutral,5,150,0.6117073170731707,1025,2.0565853658536586
binomial,Neutral,5,200,0.5397877984084881,754,1.8143236074270557
binomial,Neutral,5,300,0.3657505285412262,473,1.5940803382663848
binomial,Neutral,5,400,0.19375,320,1.45625
binomial,Neutral,5,600,0.11046511627906977,172,1.2906976744186047
binomial,Neutral,5,800,0.09090909090909091,110,1.2727272727272727
binomial,Neutral,6,25,0.8798048780487805,5125,4.21619512195122
binomial,Neutral,6,50,0.830290736984449,2958,3.1467207572684246
binomial,Neutral,6,75,0.7779419005416052,2031,2.6981782373215166
binomial,Neutral,6,100,0.7186119873817035,1585,2.391167192429022
binomial,Neutral,6,150,0.606494746895893,1047,2.0458452722063036
binomial,Neutral,6,200,0.5320855614973262,748,1.8128342245989304
binomial,Neutral,6,300,0.3696581196581197,468,1.5940170940170941
binomial,Neutral,6,400,0.184375,320,1.45625
binomial,Neutral,6,600,0.1111111111111111,171,1.286549707602339
binomial,Neutral,6,800,0.08928571428571429,112,1.2678571428571428
binomial,Neutral,7,25,0.8817246067197514,5149,4.2093610409788305
binomial,Neutral,7,50,0.8262339418526031,2958,3.162947937795808
binomial,Neutral,7,75,0.7873479318734793,2055,2.67639902676399
binomial,Neutral,7,100,0.7326607818411097,1586,2.377049180327869
binomial,Neutral,7,150,0.6099903938520653,1041,2.0441882804995197
binomial,Neutral,7,200,0.5289473684210526,760,1.8026315789473684
binomial,Neutral,7,300,0.3699788583509514,473,1.5940803382663848
binomial,Neutral,7,400,0.2012779552715655,313,1.4824281150159744
binomial,Neutral,7,600,0.1111111111111111,171,1.286549707602339
binomial,Neutral,7,800,0.09345794392523364,107,1.2710280373831775
binomial,Neutral,8,25,0.8782574873590043,5142,4.196032672112018
binomial,Neutral,8,50,0.8315931289996632,2969,3.1498821151903
binomial,Neutral,8,75,0.7819070904645476,2045,2.680684596577017
binomial,Neutral,8,100,0.7188093730208993,1579,2.3837872070930968
binomial,Neutral,8,150,0.6045845272206304,1047,2.038204393505253
binomial,Neutral,8,200,0.5369393139841688,758,1.8179419525065963
binomial,Neutral,8,300,0.37901498929336186,467,1.6017130620985012
binomial,Neutral,8,400,0.18867924528301888,318,1.4591194968553458
binomial,Neutral,8,600,0.06976744186046512,172,1.2790697674418605
binomial,Neutral,8,800,0.09259259259259259,108,1.2777777777777777
binomial,Neutral,9,25,0.8802184939523995,5126,4.232149824424503
binomial,Neutral,9,50,0.8273308650286099,2971,3.143049478290138
binomial,Neutral,9,75,0.783014236622484,2037,2.7010309278350517
binomial,Neutral,9,100,0.7166144200626959,1595,2.381191222570533
binomial,Neutral,9,150,0.6102514506769826,1034,2.034816247582205
binomial,Neutral,9,200,0.541501976284585,759,1.8234519104084321
binomial,Neutral,9,300,0.36268343815513626,477,1.5765199161425576
binomial,Neutral,9,400,0.18789808917197454,314,1.464968152866242
binomial,Neutral,9,600,0.12352941176470589,170,1.2941176470588236
binomial,Neutral,9,800,0.09259259259259259,108,1.2777777777777777
binomial,Neutral,10,25,0.881369117075068,5142,4.212368728121354
binomial,Neutral,10,50,0.8298446995273464,2962,3.164078325455773
binomial,Neutral,10,75,0.7749510763209393,2044,2.6780821917808217
binomial,Neutral,10,100,0.7276166456494325,1586,2.3757881462799495
binomial,Neutral,10,150,0.6155339805825243,1030,2.050485436893204
binomial,Neutral,10,200,0.5343007915567283,758,1.799472295514512
binomial,Neutral,10,300,0.3710691823899371,477,1.580712788259958
binomial,Neutral,10,400,0.19365079365079366,315,1.4666666666666666
binomial,Neutral,10,600,0.10982658959537572,173,1.283236994219653
binomial,Neutral,10,800,0.09090909090909091,110,1.2727272727272727
binomial,Neutral,11,25,0.8792901716068643,5128,4.2242589703588145
binomial,Neutral,11,50,0.8240270727580372,2955,3.158714043993232
binomial,Neutral,11,75,0.781969622733954,2041,2.6810387065164134
binomial,Neutral,11,100,0.7307206068268015,1582,2.398230088495575
binomial,Neutral,11,150,0.6055662188099808,1042,2.0326295585412666
binomial,Neutral,11,200,0.5343007915567283,758,1.8100263852242744
binomial,Neutral,11,300,0.35456475583864117,471,1.575371549893843
binomial,Neutral,11,400,0.18670886075949367,316,1.4556962025316456
binomial,Neutral,11,600,0.11046511627906977,172,1.2790697674418605
binomial,Neutral,11,800,0.09090909090909091,110,1.2727272727272727
binomial,Neutral,12,25,0.8815119467293381,5106,4.244026635330983
binomial,Neutral,12,50,0.8218120805369128,2980,3.138255033557047
binomial,Neutral,12,75,0.7815699658703071,2051,2.687469527059971
binomial,Neutral,12,100,0.7309388783868935,1587,2.3881537492123504
binomial,Neutral,12,150,0.6135265700483091,1035,2.0521739130434784
binomial,Neutral,12,200,0.5323645970937912,757,1.8018494055482166
binomial,Neutral,12,300,0.3624733475479744,469,1.5863539445628998
binomial,Neutral,12,400,0.1930379746835443,316,1.4430379746835442
binomial,Neutral,12,600,0.12941176470588237,170,1.3058823529411765
binomial,Neutral,12,800,0.08256880733944955,109,1.2660550458715596
binomial,Neutral,13,25,0.8805999220880405,5134,4.220101285547331
binomial,Neutral,13,50,0.8228187919463087,2980,3.128187919463087
binomial,Neutral,13,75,0.7802251590797846,2043,2.69995105237396
binomial,Neutral,13,100,0.7324921135646688,1585,2.3974763406940065
binomial,Neutral,13,150,0.6122448979591837,1029,2.0408163265306123
binomial,Neutral,13,200,0.5305851063829787,752,1.8085106382978724
binomial,Neutral,13,300,0.3686440677966102,472,1.5932203389830508
binomial,Neutral,13,400,0.19558359621451105,317,1.4637223974763407
binomial,Neutral,13,600,0.1111111111111111,171,1.286549707602339
binomial,Neutral,13,800,0.08256880733944955,109,1.2660550458715596
binomial,Neutral,14,25,0.8787937743190661,5140,4.222178988326848
binomial,Neutral,14,50,0.8234301147873059,2962,3.135043889264011
binomial,Neutral,14,75,0.779504613890238,2059,2.6721709567751337
binomial,Neutral,14,100,0.7305502846299811,1581,2.3896268184693232
binomial,Neutral,14,150,0.6054421768707483,1029,2.044703595724004
binomial,Neutral,14,200,0.5338645418326693,753,1.8220451527224435
binomial,Neutral,14,300,0.36134453781512604,476,1.5714285714285714
binomial,Neutral,14,400,0.19682539682539682,315,1.453968253968254
binomial,Neutral,14,600,0.10857142857142857,175,1.28
binomial,Neutral,14,800,0.09090909090909091,110,1.2727272727272727
binomial,Neutral,15,25,0.8818040435458787,5144,4.226671850699844
binomial,Neutral,15,50,0.8310193024043345,2953,3.1500169319336266
binomial,Neutral,15,75,0.7874632713026445,2042,2.7042115572967678
binomial,Neutral,15,100,0.7236593059936909,1585,2.3785488958990535
binomial,Neutral,15,150,0.6140519730510106,1039,2.05004812319538
binomial,Neutral,15,200,0.5243741765480896,759,1.7997364953886692
binomial,Neutral,15,300,0.3707627118644068,472,1.6059322033898304
binomial,Neutral,15,400,0.19558359621451105,317,1.476340694006309
binomial,Neutral,15,600,0.10982658959537572,173,1.283236994219653
binomial,Neutral,15,800,0.09090909090909091,110,1.2727272727272727
binomial,Neutral,16,25,0.8808826401093537,5121,4.213239601640304
binomial,Neutral,16,50,0.8254557731262661,2962,3.1444969615124916
binomial,Neutral,16,75,0.7852941176470588,2040,2.684313725490196
binomial,Neutral,16,100,0.7253918495297805,1595,2.376175548589342
binomial,Neutral,16,150,0.6037000973709834,1027,2.050632911392405
binomial,Neutral,16,200,0.5382585751978892,758,1.8073878627968338
binomial,Neutral,16,300,0.3653444676409186,479,1.582463465553236
binomial,Neutral,16,400,0.18808777429467086,319,1.4545454545454546
binomial,Neutral,16,600,0.1111111111111111,171,1.2982456140350878
binomial,Neutral,16,800,0.09090909090909091,110,1.2727272727272727
binomial,Neutral,17,25,0.877431906614786,5140,4.211673151750973
binomial,Neutral,17,50,0.8254128749578699,2967,3.1506572295247723
binomial,Neutral,17,75,0.7822660098522167,2030,2.6995073891625614
binomial,Neutral,17,100,0.7226415094339622,1590,2.3874213836477987
binomial,Neutral,17,150,0.6071085494716618,1041,2.0326609029779057
binomial,Neutral,17,200,0.5329815303430079,758,1.7968337730870712
binomial,Neutral,17,300,0.35833333333333334,480,1.5708333333333333
binomial,Neutral,17,400,0.18849840255591055,313,1.4568690095846646
binomial,Neutral,17,600,0.11560693641618497,173,1.2947976878612717
binomial,Neutral,17,800,0.09090909090909091,110,1.2727272727272727
binomial,Neutral,18,25,0.8778015981290197,5131,4.205807834730072
binomial,Neutral,18,50,0.8300235610905419,2971,3.153147088522383
binomial,Neutral,18,75,0.7796196977084349,2051,2.6855192588980983
binomial,Neutral,18,100,0.7329942784488239,1573,2.392879847425302
binomial,Neutral,18,150,0.6005774783445621,1039,2.0365736284889318
binomial,Neutral,18,200,0.5346666666666666,750,1.8213333333333332
binomial,Neutral,18,300,0.37872340425531914,470,1.5914893617021277
binomial,Neutral,18,400,0.189873417721519,316,1.4493670886075949
binomial,Neutral,18,600,0.12138728323699421,173,1.2947976878612717
binomial,Neutral,18,800,0.09090909090909091,110,1.2727272727272727
binomial,Neutral,19,25,0.8808966861598441,5130,4.224951267056531
binomial,Neutral,19,50,0.8265993265993266,2970,3.1595959595959595
binomial,Neutral,19,75,0.7757694186614558,2047,2.689789936492428
binomial,Neutral,19,100,0.7217336683417085,1592,2.370603015075377
binomial,Neutral,19,150,0.6153846153846154,1040,2.0519230769230767
binomial,Neutral,19,200,0.5394736842105263,760,1.8078947368421052
binomial,Neutral,19,300,0.3673036093418259,471,1.5923566878980893
binomial,Neutral,19,400,0.19122257053291536,319,1.4545454545454546
binomial,Neutral,19,600,0.11560693641618497,173,1.30635838150289
binomial,Neutral,19,800,0.09090909090909091,110,1.2727272727272727
binomial,Neutral,20,25,0.8747812560762201,5143,4.205327629788061
binomial,Neutral,20,50,0.8273429627141418,2977,3.150822976150487
binomial,Neutral,20,75,0.787833827893175,2022,2.701285855588526
binomial,Neutral,20,100,0.7315224257738471,1583,2.390397978521794
binomial,Neutral,20,150,0.6096153846153847,1040,2.048076923076923
binomial,Neutral,20,200,0.5386666666666666,750,1.8186666666666667
binomial,Neutral,20,300,0.36152219873150104,473,1.5813953488372092
binomial,Neutral,20,400,0.196875,320,1.4625
binomial,Neutral,20,600,0.12650602409638553,166,1.3132530120481927
binomial,Neutral,20,800,0.09090909090909091,110,1.2727272727272727
binomial,Neutral,21,25,0.8820323145804945,5137,4.204788787229901
binomial,Neutral,21,50,0.8219966159052453,2955,3.151269035532995
binomial,Neutral,21,75,0.7841020608439647,2038,2.7134445534838076
binomial,Neutral,21,100,0.7276166456494325,1586,2.3833543505674655
binomial,Neutral,21,150,0.6005747126436781,1044,2.0402298850574714
binomial,Neutral,21,200,0.5337748344370861,755,1.809271523178808
binomial,Neutral,21,300,0.35908141962421714,479,1.5866388308977035
binomial,Neutral,21,400,0.18808777429467086,319,1.4482758620689655
binomial,Neutral,21,600,0.12571428571428572,175,1.2914285714285714
binomial,Neutral,21,800,0.09090909090909091,110,1.2727272727272727
binomial,Neutral,22,25,0.8769500780031201,5128,4.218798751950078
binomial,Neutral,22,50,0.8295070898041864,2962,3.1519243754220123
binomial,Neutral,22,75,0.784698381559588,2039,2.698381559588033
binomial,Neutral,22,100,0.7225031605562579,1582,2.381795195954488
binomial,Neutral,22,150,0.6125,1040,2.0365384615384614
binomial,Neutral,22,200,0.5423280423280423,756,1.8148148148148149
binomial,Neutral,22,300,0.3626609442060086,466,1.5793991416309012
binomial,Neutral,22,400,0.19195046439628483,323,1.4613003095975232
binomial,Neutral,22,600,0.1111111111111111,171,1.286549707602339
binomial,Neutral,22,800,0.09090909090909091,110,1.2727272727272727
binomial,Neutral,23,25,0.8783678250683327,5122,4.206559937524404
binomial,Neutral,23,50,0.8280040390440929,2971,3.154493436553349
binomial,Neutral,23,75,0.7802359882005899,2034,2.6882989183874137
binomial,Neutral,23,100,0.7206528562460766,1593,2.3640929064657876
binomial,Neutral,23,150,0.5992292870905588,1038,2.0385356454720616
binomial,Neutral,23,200,0.5417218543046357,755,1.8119205298013246
binomial,Neutral,23,300,0.37393162393162394,468,1.5811965811965811
binomial,Neutral,23,400,0.19937694704049844,321,1.470404984423676
binomial,Neutral,23,600,0.12138728323699421,173,1.30635838150289
binomial,Neutral,23,800,0.09009009009009009,111,1.2612612612612613
binomial,Neutral,24,25,0.8819742489270386,5126,4.1931330472103
binomial,Neutral,24,50,0.8284263959390863,2955,3.153299492385787
binomial,Neutral,24,75,0.7735294117647059,2040,2.6823529411764704
binomial,Neutral,24,100,0.7304075235109718,1595,2.373667711598746
binomial,Neutral,24,150,0.6218568665377177,1034,2.0580270793036752
binomial,Neutral,24,200,0.5413333333333333,750,1.8053333333333332
binomial,Neutral,24,300,0.35913978494623655,465,1.5870967741935484
binomial,Neutral,24,400,0.19488817891373802,313,1.463258785942492
binomial,Neutral,24,600,0.11627906976744186,172,1.2906976744186047
binomial,Neutral,24,800,0.09090909090909091,110,1.2727272727272727
binomial,Pre-transition,0,25,0.8857817323406574,5507,4.3900490285091704
binomial,Pre-transition,0,50,0.8297400126823081,3154,3.244134432466709
binomial,Pre-transition,0,75,0.7904245709123758,2214,2.767841011743451
binomial,Pre-transition,0,100,0.7492625368731564,1695,2.4424778761061945
binomial,Pre-transition,0,150,0.6173835125448028,1116,2.086021505376344
binomial,Pre-transition,0,200,0.5521844660194175,824,1.8859223300970873
binomial,Pre-transition,0,300,0.4161490683229814,483,1.6645962732919255
binomial,Pre-transition,0,400,0.3202416918429003,331,1.498489425981873
binomial,Pre-transition,0,600,0.17616580310880828,193,1.3471502590673574
binomial,Pre-transition,0,800,0.1271186440677966,118,1.305084745762712
binomial,Pre-transition,1,25,0.889550622631294,5541,4.35769716657643
binomial,Pre-transition,1,50,0.8250793650793651,3150,3.2311111111111113
binomial,Pre-transition,1,75,0.7854251012145749,2223,2.769230769230769
binomial,Pre-transition,1,100,0.7522228808535862,1687,2.4493183165382337
binomial,Pre-transition,1,150,0.6381638163816382,1111,2.0882088208820884
binomial,Pre-transition,1,200,0.5756457564575646,813,1.881918819188192
binomial,Pre-transition,1,300,0.3943089430894309,492,1.6544715447154472
binomial,Pre-transition,1,400,0.32727272727272727,330,1.503030303030303
binomial,Pre-transition,1,600,0.17708333333333334,192,1.3541666666666667
binomial,Pre-transition,1,800,0.15833333333333333,120,1.3333333333333333
binomial,Pre-transition,2,25,0.8864913871260199,5515,4.413417951042611
binomial,Pre-transition,2,50,0.828825962456252,3143,3.2503977091950365
binomial,Pre-transition,2,75,0.774077407740774,2222,2.74977497749775
binomial,Pre-transition,2,100,0.7526627218934911,1690,2.471005917159763
