time,Method,Value,Data,Frequency
2017-05-15,First Difference,-0.319383303248003,Media,Daily
2017-05-16,Original,99.2116675598664,Media,Daily
2017-05-16,Linear,-0.689529024100051,Media,Daily
2017-05-16,Loess (0.1),-0.232913615177466,Media,Daily
2017-05-16,Loess (0.25),-0.369361787443054,Media,Daily
2017-05-16,First Difference,-0.428914977948239,Media,Daily
2017-05-17,Original,99.3053355459571,Media,Daily
2017-05-17,Linear,-0.595972274464372,Media,Daily
2017-05-17,Loess (0.1),-0.139522231743996,Media,Daily
2017-05-17,Loess (0.25),-0.275318357224933,Media,Daily
2017-05-17,First Difference,0.0936679860907219,Media,Daily
2017-05-18,Original,99.2844838266641,Media,Daily
2017-05-18,Linear,-0.616935230212449,Media,Daily
2017-05-18,Loess (0.1),-0.160726463077964,Media,Daily
2017-05-18,Loess (0.25),-0.295798253088293,Media,Daily
2017-05-18,First Difference,-0.0208517192930344,Media,Daily
2017-05-19,Original,99.445593846644,Media,Daily
2017-05-19,Linear,-0.455936446687605,Media,Daily
2017-05-19,Loess (0.1),-4.29462863280605e-05,Media,Daily
2017-05-19,Loess (0.25),-0.134320090706112,Media,Daily
2017-05-19,First Difference,0.161110019979887,Media,Daily
2017-05-20,Original,98.9904947000473,Media,Daily
2017-05-20,Linear,-0.911146829739313,Media,Daily
2017-05-20,Loess (0.1),-0.455640668982184,Media,Daily
2017-05-20,Loess (0.25),-0.589054836257418,Media,Daily
2017-05-20,First Difference,-0.455099146596666,Media,Daily
2017-05-21,Original,99.2883885343155,Media,Daily
2017-05-21,Linear,-0.613364231926205,Media,Daily
2017-05-21,Loess (0.1),-0.158315565487783,Media,Daily
2017-05-21,Loess (0.25),-0.290800402630495,Media,Daily
2017-05-21,First Difference,0.297893834268152,Media,Daily
2017-05-22,Original,99.4204339352244,Media,Daily
2017-05-22,Linear,-0.481430067472283,Media,Daily
2017-05-22,Loess (0.1),-0.0269071317907645,Media,Daily
2017-05-22,Loess (0.25),-0.158398264378931,Media,Daily
2017-05-22,First Difference,0.132045400908964,Media,Daily
2017-05-23,Original,99.3242908412817,Media,Daily
2017-05-23,Linear,-0.577684397870097,Media,Daily
2017-05-23,Loess (0.1),-0.123753511147299,Media,Daily
2017-05-23,Loess (0.25),-0.254188543324887,Media,Daily
2017-05-23,First Difference,-0.0961430939427714,Media,Daily
2017-05-24,Original,99.5394041541486,Media,Daily
2017-05-24,Linear,-0.362682321458178,Media,Daily
2017-05-24,Loess (0.1),0.0905921163404599,Media,Daily
2017-05-24,Loess (0.25),-0.0387263981365322,Media,Daily
2017-05-24,First Difference,0.215113312866961,Media,Daily
2017-05-25,Original,100.006174738161,Media,Daily
2017-05-25,Linear,0.103977026099216,Media,Daily
2017-05-25,Loess (0.1),0.556532533244621,Media,Daily
2017-05-25,Loess (0.25),0.428388975192334,Media,Daily
2017-05-25,First Difference,0.466770584012437,Media,Daily
2017-05-26,Original,100.139913110854,Media,Daily
2017-05-26,Linear,0.237604162336792,Media,Daily
2017-05-26,Loess (0.1),0.689380175336282,Media,Daily
2017-05-26,Loess (0.25),0.562468033866736,Media,Daily
2017-05-26,First Difference,0.133738372692619,Media,Daily
2017-05-27,Original,99.2199008125059,Media,Daily
2017-05-27,Linear,-0.682519372466064,Media,Daily
2017-05-27,Loess (0.1),-0.231581498868778,Media,Daily
2017-05-27,Loess (0.25),-0.357207742163482,Media,Daily
2017-05-27,First Difference,-0.920012298347814,Media,Daily
2017-05-28,Original,99.0544918131286,Media,Daily
2017-05-28,Linear,-0.848039608298413,Media,Daily
2017-05-28,Loess (0.1),-0.39799660112331,Media,Daily
2017-05-28,Loess (0.25),-0.522284443217046,Media,Daily
2017-05-28,First Difference,-0.165408999377306,Media,Daily
2017-05-29,Original,99.889923513051,Media,Daily
2017-05-29,Linear,-0.0127191448310317,Media,Daily
2017-05-29,Loess (0.1),0.436374187138341,Media,Daily
2017-05-29,Loess (0.25),0.313475270705709,Media,Daily
2017-05-29,First Difference,0.835431699922424,Media,Daily
2017-05-30,Original,99.4206225854402,Media,Daily
2017-05-30,Linear,-0.482131308896835,Media,Daily
2017-05-30,Loess (0.1),-0.0340405426803869,Media,Daily
2017-05-30,Loess (0.25),-0.15550198755777,Media,Daily
2017-05-30,First Difference,-0.46930092761076,Media,Daily
2017-05-31,Original,98.8034985921545,Media,Daily
2017-05-31,Linear,-1.09936653863758,Media,Daily
2017-05-31,Loess (0.1),-0.652329310484902,Media,Daily
2017-05-31,Loess (0.25),-0.772306716478866,Media,Daily
2017-05-31,First Difference,-0.617123993285702,Media,Daily
2017-06-01,Original,100.652667104923,Media,Daily
2017-06-01,Linear,0.74969073767602,Media,Daily
2017-06-01,Loess (0.1),1.19562537369052,Media,Daily
2017-06-01,Loess (0.25),1.07717659534214,Media,Daily
2017-06-01,First Difference,1.84916851276864,Media,Daily
2017-06-02,Original,99.7653440278412,Media,Daily
2017-06-02,Linear,-0.137743575861038,Media,Daily
2017-06-02,Loess (0.1),0.307041332177192,Media,Daily
2017-06-02,Loess (0.25),0.190163791670599,Media,Daily
2017-06-02,First Difference,-0.887323077082016,Media,Daily
2017-06-03,Original,99.473648256432,Media,Daily
2017-06-03,Linear,-0.429550583725262,Media,Daily
2017-06-03,Loess (0.1),0.0140393787350348,Media,Daily
2017-06-03,Loess (0.25),-0.101226292299557,Media,Daily
2017-06-03,First Difference,-0.291695771409181,Media,Daily
2017-06-04,Original,100.186480857672,Media,Daily
2017-06-04,Linear,0.283170781059463,Media,Daily
2017-06-04,Loess (0.1),0.725522498576495,Media,Daily
2017-06-04,Loess (0.25),0.611907350078141,Media,Daily
2017-06-04,First Difference,0.712832601239768,Media,Daily
2017-06-05,Original,99.741206962121,Media,Daily
2017-06-05,Linear,-0.162214350946292,Media,Daily
2017-06-05,Loess (0.1),0.278857740498523,Media,Daily
2017-06-05,Loess (0.25),0.166929789034683,Media,Daily
2017-06-05,First Difference,-0.445273895550713,Media,Daily
2017-06-06,Original,99.2541701222691,Media,Daily
2017-06-06,Linear,-0.649362427253317,Media,Daily
2017-06-06,Loess (0.1),-0.209609424773276,Media,Daily
2017-06-06,Loess (0.25),-0.319815483270389,Media,Daily
2017-06-06,First Difference,-0.487036839851982,Media,Daily
2017-06-07,Original,99.1870950493726,Media,Daily
2017-06-07,Linear,-0.716548736604775,Media,Daily
2017-06-07,Loess (0.1),-0.27815236774569,Media,Daily
2017-06-07,Loess (0.25),-0.386603815909766,Media,Daily
2017-06-07,First Difference,-0.0670750728964151,Media,Daily
2017-06-08,Original,99.5192894624768,Media,Daily
2017-06-08,Linear,-0.384465559955684,Media,Daily
2017-06-08,Loess (0.1),0.0525385488626142,Media,Daily
2017-06-08,Loess (0.25),-0.0541275501681184,Media,Daily
2017-06-08,First Difference,0.332194413104133,Media,Daily
2017-06-09,Original,99.5078132637012,Media,Daily
2017-06-09,Linear,-0.396052995186253,Media,Daily
2017-06-09,Loess (0.1),0.039525145407822,Media,Daily
2017-06-09,Loess (0.25),-0.0653268442552815,Media,Daily
2017-06-09,First Difference,-0.0114761987755259,Media,Daily
2017-06-10,Original,99.4423618003277,Media,Daily
2017-06-10,Linear,-0.461615695014802,Media,Daily
2017-06-10,Loess (0.1),-0.0274953125920234,Media,Daily
2017-06-10,Loess (0.25),-0.130506411219116,Media,Daily
2017-06-10,First Difference,-0.0654514633735062,Media,Daily
2017-06-11,Original,99.4736547189227,Media,Daily
2017-06-11,Linear,-0.430434012874873,Media,Daily
2017-06-11,Loess (0.1),0.00219873966590001,Media,Daily
2017-06-11,Loess (0.25),-0.098946664822833,Media,Daily
2017-06-11,First Difference,0.0312929185949713,Media,Daily
2017-06-12,Original,99.4302021183677,Media,Daily
2017-06-12,Linear,-0.47399784988493,Media,Daily
2017-06-12,Loess (0.1),-0.0428806807004634,Media,Daily
2017-06-12,Loess (0.25),-0.142137566514492,Media,Daily
2017-06-12,First Difference,-0.043452600555014,Media,Daily
2017-06-13,Original,99.1094043732532,Media,Daily
2017-06-13,Linear,-0.794906831454448,Media,Daily
2017-06-13,Loess (0.1),-0.365331280864226,Media,Daily
2017-06-13,Loess (0.25),-0.462678802033182,Media,Daily
2017-06-13,First Difference,-0.320797745114476,Media,Daily
2017-06-14,Original,99.8550455897813,Media,Daily
2017-06-14,Linear,-0.0493768513813914,Media,Daily
2017-06-14,Loess (0.1),0.378632963612986,Media,Daily
2017-06-14,Loess (0.25),0.283213674493538,Media,Daily
2017-06-14,First Difference,0.745641216528099,Media,Daily
2017-06-15,Original,99.3947540263743,Media,Daily
2017-06-15,Linear,-0.50977965124346,Media,Daily
2017-06-15,Loess (0.1),-0.0833577706100925,Media,Daily
2017-06-15,Loess (0.25),-0.17683193884163,Media,Daily
2017-06-15,First Difference,-0.460291563407026,Media,Daily
2017-06-16,Original,99.3471432784623,Media,Daily
2017-06-16,Linear,-0.557501635610492,Media,Daily
2017-06-16,Loess (0.1),-0.132687969866964,Media,Daily
2017-06-16,Loess (0.25),-0.224202106938122,Media,Daily
2017-06-16,First Difference,-0.0476107479119889,Media,Daily
2017-06-17,Original,99.3188362511951,Media,Daily
2017-06-17,Linear,-0.585919899332766,Media,Daily
2017-06-17,Loess (0.1),-0.162732810771487,Media,Daily
2017-06-17,Loess (0.25),-0.252273984975901,Media,Daily
2017-06-17,First Difference,-0.0283070272672319,Media,Daily
2017-06-18,Original,99.0896361229808,Media,Daily
2017-06-18,Linear,-0.815231264002082,Media,Daily
2017-06-18,Loess (0.1),-0.393687196679153,Media,Daily
2017-06-18,Loess (0.25),-0.481244454876304,Media,Daily
2017-06-18,First Difference,-0.229200128214274,Media,Daily
2017-06-19,Original,99.3153683285297,Media,Daily
2017-06-19,Linear,-0.58961029490826,Media,Daily
2017-06-19,Loess (0.1),-0.169723774643401,Media,Daily
2017-06-19,Loess (0.25),-0.255288142258749,Media,Daily
2017-06-19,First Difference,0.225732205548866,Media,Daily
2017-06-20,Original,99.8677676513142,Media,Daily
2017-06-20,Linear,-0.0373222085787641,Media,Daily
2017-06-20,Loess (0.1),0.380894157044736,Media,Daily
2017-06-20,Loess (0.25),0.297329676019643,Media,Daily
2017-06-20,First Difference,0.552399322784538,Media,Daily
2017-06-21,Original,99.7441114619425,Media,Daily
2017-06-21,Linear,-0.161089634405522,Media,Daily
2017-06-21,Loess (0.1),0.255445887229669,Media,Daily
2017-06-21,Loess (0.25),0.17388631023735,Media,Daily
2017-06-21,First Difference,-0.123656189371715,Media,Daily
2017-06-22,Original,99.2103993271197,Media,Daily
2017-06-22,Linear,-0.694913005683372,Media,Daily
2017-06-22,Loess (0.1),-0.280067099147061,Media,Daily
2017-06-22,Loess (0.25),-0.35961873323005,Media,Daily
2017-06-22,First Difference,-0.533712134822807,Media,Daily
2017-06-23,Original,99.7034298007843,Media,Daily
2017-06-23,Linear,-0.201993768473811,Media,Daily
2017-06-23,Loess (0.1),0.211155670089397,Media,Daily
2017-06-23,Loess (0.25),0.133613039226304,Media,Daily
2017-06-23,First Difference,0.493030473664604,Media,Daily
2017-06-24,Original,99.9877212268263,Media,Daily
2017-06-24,Linear,0.082186421113164,Media,Daily
2017-06-24,Loess (0.1),0.493634457065468,Media,Daily
2017-06-24,Loess (0.25),0.41809991116682,Media,Daily
2017-06-24,First Difference,0.284291426042017,Media,Daily
2017-06-25,Original,98.9697774905141,Media,Daily
2017-06-25,Linear,-0.935868551654055,Media,Daily
2017-06-25,Loess (0.1),-0.526124934714076,Media,Daily
2017-06-25,Loess (0.25),-0.599654292469694,Media,Daily
2017-06-25,First Difference,-1.01794373631218,Media,Daily
2017-06-26,Original,99.2500339118324,Media,Daily
2017-06-26,Linear,-0.655723366790827,Media,Daily
2017-06-26,Loess (0.1),-0.24768526702826,Media,Daily
2017-06-26,Loess (0.25),-0.319214312028237,Media,Daily
2017-06-26,First Difference,0.280256421318271,Media,Daily
2017-06-27,Original,99.2477606498085,Media,Daily
2017-06-27,Linear,-0.658107865269804,Media,Daily
2017-06-27,Loess (0.1),-0.251774462613341,Media,Daily
2017-06-27,Loess (0.25),-0.321310048811057,Media,Daily
2017-06-27,First Difference,-0.00227326202393385,Media,Daily
2017-06-28,Original,98.957885835944,Media,Daily
2017-06-28,Linear,-0.948093915589319,Media,Daily
2017-06-28,Loess (0.1),-0.543462471731303,Media,Daily
2017-06-28,Loess (0.25),-0.611013431646114,Media,Daily
2017-06-28,First Difference,-0.289874813864472,Media,Daily
2017-06-29,Original,99.9310499605897,Media,Daily
2017-06-29,Linear,0.0249589726013444,Media,Daily
2017-06-29,Loess (0.1),0.427893114204977,Media,Daily
2017-06-29,Loess (0.25),0.362315969487753,Media,Daily
2017-06-29,First Difference,0.973164124645706,Media,Daily
2017-06-30,Original,99.4653822759125,Media,Daily
2017-06-30,Linear,-0.440819948530856,Media,Daily
2017-06-30,Loess (0.1),-0.0395765344011636,Media,Daily
2017-06-30,Loess (0.25),-0.103192653572179,Media,Daily
2017-06-30,First Difference,-0.465667684677158,Media,Daily
2017-07-01,Original,99.3185102821026,Media,Daily
2017-07-01,Linear,-0.587803178795837,Media,Daily
2017-07-01,Loess (0.1),-0.188241999123292,Media,Daily
2017-07-01,Loess (0.25),-0.249911860965383,Media,Daily
2017-07-01,First Difference,-0.146871993809938,Media,Daily
2017-07-02,Original,98.6528153936389,Media,Daily
2017-07-02,Linear,-1.25360930371457,Media,Daily
2017-07-02,Loess (0.1),-0.855719947246001,Media,Daily
2017-07-02,Loess (0.25),-0.915460298542428,Media,Daily
2017-07-02,First Difference,-0.66569488846369,Media,Daily
2017-07-03,Original,98.9724224696867,Media,Daily
2017-07-03,Linear,-0.934113464121796,Media,Daily
2017-07-03,Loess (0.1),-0.537883601367625,Media,Daily
2017-07-03,Loess (0.25),-0.59571316746775,Media,Daily
2017-07-03,First Difference,0.319607076047816,Media,Daily
2017-07-04,Original,99.425631069777,Media,Daily
2017-07-04,Linear,-0.481016100486561,Media,Daily
2017-07-04,Loess (0.1),-0.0864314837208866,Media,Daily
2017-07-04,Loess (0.25),-0.142370968539893,Media,Daily
2017-07-04,First Difference,0.453208600090278,Media,Daily
2017-07-05,Original,100.00072273262,Media,Daily
2017-07-05,Linear,0.093964325901489,Media,Daily
2017-07-05,Loess (0.1),0.486919862640974,Media,Daily
2017-07-05,Loess (0.25),0.432847776621841,Media,Daily
2017-07-05,First Difference,0.575091662843093,Media,Daily
2017-07-06,Original,99.5693923552665,Media,Daily
2017-07-06,Linear,-0.3374772879071,Media,Daily
2017-07-06,Loess (0.1),0.0538672530048672,Media,Daily
2017-07-06,Loess (0.25),0.00163790473838787,Media,Daily
2017-07-06,First Difference,-0.431330377353547,Media,Daily
2017-07-07,Original,99.8502473627562,Media,Daily
2017-07-07,Linear,-0.0567335168724801,Media,Daily
2017-07-07,Loess (0.1),0.333020030647035,Media,Daily
2017-07-07,Loess (0.25),0.28260678051997,Media,Daily
2017-07-07,First Difference,0.280855007489663,Media,Daily
2017-07-08,Original,99.2872657818396,Media,Daily
2017-07-08,Linear,-0.619826334244193,Media,Daily
2017-07-08,Loess (0.1),-0.231641859445716,Media,Daily
2017-07-08,Loess (0.25),-0.280267629612538,Media,Daily
2017-07-08,First Difference,-0.56298158091667,Media,Daily
2017-07-09,Original,100.071794874536,Media,Daily
2017-07-09,Linear,0.164591521997195,Media,Daily
2017-07-09,Loess (0.1),0.551230762982442,Media,Daily
2017-07-09,Loess (0.25),0.504361876030686,Media,Daily
2017-07-09,First Difference,0.784529092696431,Media,Daily
2017-07-10,Original,99.5647004011159,Media,Daily
2017-07-10,Linear,-0.342614187877901,Media,Daily
2017-07-10,Loess (0.1),0.0425055764383018,Media,Daily
2017-07-10,Loess (0.25),-0.00263900260955552,Media,Daily
2017-07-10,First Difference,-0.507094473420054,Media,Daily
2017-07-11,Original,99.0331802015888,Media,Daily
2017-07-11,Linear,-0.874245623860095,Media,Daily
2017-07-11,Loess (0.1),-0.490617660832385,Media,Daily
2017-07-11,Loess (0.25),-0.534072485853486,Media,Daily
2017-07-11,First Difference,-0.531520199527151,Media,Daily
2017-07-12,Original,99.4495362504174,Media,Daily
2017-07-12,Linear,-0.458000811486477,Media,Daily
2017-07-12,Loess (0.1),-0.0758350561303161,Media,Daily
2017-07-12,Loess (0.25),-0.117636659567808,Media,Daily
2017-07-12,First Difference,0.416356048828661,Media,Daily
2017-07-13,Original,99.5204532576286,Media,Daily
2017-07-13,Linear,-0.387195040730355,Media,Daily
2017-07-13,Loess (0.1),-0.00645998119252056,Media,Daily
2017-07-13,Loess (0.25),-0.0466468740554262,Media,Daily
2017-07-13,First Difference,0.0709170072111647,Media,Daily
2017-07-14,Original,99.2506268805146,Media,Daily
2017-07-14,Linear,-0.657132654299413,Media,Daily
2017-07-14,Loess (0.1),-0.277794860490175,Media,Daily
2017-07-14,Loess (0.25),-0.316407532353622,Media,Daily
2017-07-14,First Difference,-0.269826377114015,Media,Daily
2017-07-15,Original,98.8719240108735,Media,Daily
2017-07-15,Linear,-1.03594676039553,Media,Daily
2017-07-15,Loess (0.1),-0.657970883988824,Media,Daily
2017-07-15,Loess (0.25),-0.695051802993902,Media,Daily
2017-07-15,First Difference,-0.378702869641074,Media,Daily
2017-07-16,Original,98.6384142947705,Media,Daily
2017-07-16,Linear,-1.26956771295362,Media,Daily
2017-07-16,Loess (0.1),-0.892916487387026,Media,Daily
2017-07-16,Loess (0.25),-0.928510100240786,Media,Daily
2017-07-16,First Difference,-0.233509716103043,Media,Daily
2017-07-17,Original,99.3071542287267,Media,Daily
2017-07-17,Linear,-0.60093901545237,Media,Daily
2017-07-17,Loess (0.1),-0.225573255927102,Media,Daily
2017-07-17,Loess (0.25),-0.259725987902584,Media,Daily
2017-07-17,First Difference,0.668739933956289,Media,Daily
2017-07-18,Original,99.1724572415874,Media,Daily
2017-07-18,Linear,-0.735747239046805,Media,Daily
2017-07-18,Loess (0.1),-0.361625842527673,Media,Daily
2017-07-18,Loess (0.25),-0.394386097463894,Media,Daily
2017-07-18,First Difference,-0.134696987139392,Media,Daily
2017-07-19,Original,98.8126187031796,Media,Daily
2017-07-19,Linear,-1.09569701390958,Media,Daily
2017-07-19,Loess (0.1),-0.722776959125056,Media,Daily
2017-07-19,Loess (0.25),-0.754195119426996,Media,Daily
2017-07-19,First Difference,-0.359838538407729,Media,Daily
2017-07-20,Original,99.1588090504424,Media,Daily
2017-07-20,Linear,-0.749617903101843,Media,Daily
2017-07-20,Loess (0.1),-0.377854250543976,Media,Daily
2017-07-20,Loess (0.25),-0.407982677182659,Media,Daily
2017-07-20,First Difference,0.346190347262777,Media,Daily
2017-07-21,Original,99.456697156968,Media,Daily
2017-07-21,Linear,-0.451841033031281,Media,Daily
2017-07-21,Loess (0.1),-0.0811869249558015,Media,Daily
2017-07-21,Loess (0.25),-0.110079957468159,Media,Daily
2017-07-21,First Difference,0.297888106525605,Media,Daily
2017-07-22,Original,99.7000694808897,Media,Daily
2017-07-22,Linear,-0.20857994556459,Media,Daily
2017-07-22,Loess (0.1),0.161013394009203,Media,Daily
2017-07-22,Loess (0.25),0.133299437520165,Media,Daily
2017-07-22,First Difference,0.243372323921733,Media,Daily
2017-07-23,Original,99.6200223476199,Media,Daily
2017-07-23,Linear,-0.288738315289477,Media,Daily
2017-07-23,Loess (0.1),0.0798449499996963,Media,Daily
2017-07-23,Loess (0.25),0.0532517728650532,Media,Daily
2017-07-23,First Difference,-0.0800471332698436,Media,Daily
2017-07-24,Original,99.4472087821407,Media,Daily
2017-07-24,Linear,-0.461663117223751,Media,Daily
2017-07-24,Loess (0.1),-0.0940373137658383,Media,Daily
2017-07-24,Loess (0.25),-0.119569986780945,Media,Daily
2017-07-24,First Difference,-0.172813565479231,Media,Daily
2017-07-25,Original,99.6287120365236,Media,Daily
2017-07-25,Linear,-0.280271099295918,Media,Daily
2017-07-25,Loess (0.1),0.0864517730205847,Media,Daily
2017-07-25,Loess (0.25),0.0619173503240518,Media,Daily
2017-07-25,First Difference,0.181503254382875,Media,Daily
2017-07-26,Original,99.71276072681,Media,Daily
2017-07-26,Linear,-0.196333645464496,Media,Daily
2017-07-26,Loess (0.1),0.169503308063881,Media,Daily
2017-07-26,Loess (0.25),0.145935923762565,Media,Daily
2017-07-26,First Difference,0.0840486902864654,Media,Daily
2017-07-27,Original,99.7536919604234,Media,Daily
2017-07-27,Linear,-0.155513648306118,Media,Daily
2017-07-27,Loess (0.1),0.209416006167686,Media,Daily
2017-07-27,Loess (0.25),0.186816567097338,Media,Daily
2017-07-27,First Difference,0.0409312336134207,Media,Daily
2017-07-28,Original,99.2529842907052,Media,Daily
2017-07-28,Linear,-0.656332554479413,Media,Daily
2017-07-28,Loess (0.1),-0.292330972515202,Media,Daily
2017-07-28,Loess (0.25),-0.313961922762331,Media,Daily
2017-07-28,First Difference,-0.500707669718253,Media,Daily
2017-07-29,Original,98.9745060479811,Media,Daily
2017-07-29,Linear,-0.934922033658505,Media,Daily
2017-07-29,Loess (0.1),-0.571868690847381,Media,Daily
2017-07-29,Loess (0.25),-0.592530971922628,Media,Daily
2017-07-29,First Difference,-0.278478242724049,Media,Daily
2017-07-30,Original,99.0929414398932,Media,Daily
2017-07-30,Linear,-0.816597878201461,Media,Daily
2017-07-30,Loess (0.1),-0.454512334375465,Media,Daily
2017-07-30,Loess (0.25),-0.474206129173766,Media,Daily
2017-07-30,First Difference,0.118435391912087,Media,Daily
2017-07-31,Original,99.3353550381602,Media,Daily
2017-07-31,Linear,-0.574295516389497,Media,Daily
2017-07-31,Loess (0.1),-0.213196724569215,Media,Daily
2017-07-31,Loess (0.25),-0.231922579228993,Media,Daily
2017-07-31,First Difference,0.242413598267007,Media,Daily
2017-08-01,Original,99.8589129998197,Media,Daily
2017-08-01,Linear,-0.0508487911850761,Media,Daily
2017-08-01,Loess (0.1),0.309244902420417,Media,Daily
2017-08-01,Loess (0.25),0.291486078517167,Media,Daily
2017-08-01,First Difference,0.523557961659463,Media,Daily
2017-08-02,Original,99.2369209078015,Media,Daily
2017-08-02,Linear,-0.672952119658351,Media,Daily
2017-08-02,Loess (0.1),-0.313881263665294,Media,Daily
2017-08-02,Loess (0.25),-0.330674329437557,Media,Daily
2017-08-02,First Difference,-0.621992092018232,Media,Daily
2017-08-03,Original,99.529459719653,Media,Daily
2017-08-03,Linear,-0.380524544261865,Media,Daily
2017-08-03,Loess (0.1),-0.0224936584673969,Media,Daily
2017-08-03,Loess (0.25),-0.038322601977768,Media,Daily
2017-08-03,First Difference,0.292538811851529,Media,Daily
2017-08-04,Original,99.2684578715346,Media,Daily
2017-08-04,Linear,-0.641637628835262,Media,Daily
2017-08-04,Loess (0.1),-0.284663239014051,Media,Daily
2017-08-04,Loess (0.25),-0.299530059375186,Media,Daily
2017-08-04,First Difference,-0.261001848118354,Media,Daily
2017-08-05,Original,99.4029089100536,Media,Daily
2017-08-05,Linear,-0.507297826771301,Media,Daily
2017-08-05,Loess (0.1),-0.151395851886548,Media,Daily
2017-08-05,Loess (0.25),-0.165302911454688,Media,Daily
2017-08-05,First Difference,0.134451038519003,Media,Daily
2017-08-06,Original,99.4463756204244,Media,Daily
2017-08-06,Linear,-0.463942352855621,Media,Daily
2017-08-06,Loess (0.1),-0.109128105059057,Media,Daily
2017-08-06,Loess (0.25),-0.122078129433959,Media,Daily
2017-08-06,First Difference,0.0434667103707227,Media,Daily
2017-08-07,Original,100.037871002186,Media,Daily
2017-08-07,Linear,0.127441792451352,Media,Daily
2017-08-07,Loess (0.1),0.481153607819508,Media,Daily
2017-08-07,Loess (0.25),0.469157529794487,Media,Daily
2017-08-07,First Difference,0.591495381762016,Media,Daily
2017-08-08,Original,99.5199782433568,Media,Daily
2017-08-08,Linear,-0.390562202833238,Media,Daily
2017-08-08,Loess (0.1),-0.0379669184223133,Media,Daily
2017-08-08,Loess (0.25),-0.0490125021842687,Media,Daily
2017-08-08,First Difference,-0.517892758829547,Media,Daily
2017-08-09,Original,99.5609403909528,Media,Daily
2017-08-09,Linear,-0.349711291692318,Media,Daily
2017-08-09,Loess (0.1),0.00175397004407785,Media,Daily
2017-08-09,Loess (0.25),-0.00834493478527065,Media,Daily
2017-08-09,First Difference,0.0409621475959625,Media,Daily
2017-08-10,Original,99.3752977980939,Media,Daily
2017-08-10,Linear,-0.535465121006216,Media,Daily
2017-08-10,Loess (0.1),-0.185142766850191,Media,Daily
2017-08-10,Loess (0.25),-0.194299171320907,Media,Daily
2017-08-10,First Difference,-0.185642592858855,Media,Daily
2017-08-11,Original,99.6404400943122,Media,Daily
2017-08-11,Linear,-0.270434061243029,Media,Daily
2017-08-11,Loess (0.1),0.0787331072382784,Media,Daily
2017-08-11,Loess (0.25),0.0705146613086498,Media,Daily
2017-08-11,First Difference,0.26514229621823,Media,Daily
2017-08-12,Original,99.3523002053265,Media,Daily
2017-08-12,Linear,-0.558685186683768,Media,Daily
2017-08-12,Loess (0.1),-0.210684875160084,Media,Daily
2017-08-12,Loess (0.25),-0.217970267609687,Media,Daily
2017-08-12,First Difference,-0.288139888985697,Media,Daily
2017-08-13,Original,99.6450574995319,Media,Daily
2017-08-13,Linear,-0.26603912893341,Media,Daily
2017-08-13,Loess (0.1),0.0807832611612298,Media,Daily
2017-08-13,Loess (0.25),0.0744256538870189,Media,Daily
2017-08-13,First Difference,0.292757294205401,Media,Daily
2017-08-14,Original,98.9278784406735,Media,Daily
2017-08-14,Linear,-0.983329424246858,Media,Daily
2017-08-14,Loess (0.1),-0.637695413241175,Media,Daily
2017-08-14,Loess (0.25),-0.643130866888242,Media,Daily
2017-08-14,First Difference,-0.717179058858406,Media,Daily
2017-08-15,Original,99.2364381790929,Media,Daily
2017-08-15,Linear,-0.674880922282454,Media,Daily
2017-08-15,Loess (0.1),-0.330445141214213,Media,Daily
2017-08-15,Loess (0.25),-0.334964436025842,Media,Daily
2017-08-15,First Difference,0.308559738419447,Media,Daily
2017-08-16,Original,99.2135740276362,Media,Daily
2017-08-16,Linear,-0.697856310194213,Media,Daily
2017-08-16,Loess (0.1),-0.354628003100402,Media,Daily
2017-08-16,Loess (0.25),-0.358237497111915,Media,Daily
2017-08-16,First Difference,-0.0228641514567158,Media,Daily
2017-08-17,Original,99.6373703305905,Media,Daily
2017-08-17,Linear,-0.27417124369494,Media,Daily
2017-08-17,Loess (0.1),0.067840952198921,Media,Daily
2017-08-17,Loess (0.25),0.0651345377086727,Media,Daily
2017-08-17,First Difference,0.423796302954315,Media,Daily
2017-08-18,Original,99.9066293377329,Media,Daily
2017-08-18,Linear,-0.00502347300755941,Media,Daily
2017-08-18,Loess (0.1),0.335764581272315,Media,Daily
2017-08-18,Loess (0.25),0.333954161780895,Media,Daily
2017-08-18,First Difference,0.269259007142423,Media,Daily
2017-08-19,Original,100.042458627591,Media,Daily
2017-08-19,Linear,0.130694580395094,Media,Daily
2017-08-19,Loess (0.1),0.470251069458399,Media,Daily
2017-08-19,Loess (0.25),0.469329197199897,Media,Daily
2017-08-19,First Difference,0.135829289857696,Media,Daily
2017-08-20,Original,100.098940523566,Media,Daily
2017-08-20,Linear,0.187065239915702,Media,Daily
2017-08-20,Loess (0.1),0.525383346971339,Media,Daily
2017-08-20,Loess (0.25),0.525342210936216,Media,Daily
2017-08-20,First Difference,0.0564818959756508,Media,Daily
2017-08-21,Original,99.4219263902217,Media,Daily
2017-08-21,Linear,-0.490060129883954,Media,Daily
2017-08-21,Loess (0.1),-0.152986614815617,Media,Daily
2017-08-21,Loess (0.25),-0.152155188880457,Media,Daily
2017-08-21,First Difference,-0.677014133344613,Media,Daily
2017-08-22,Original,99.7042379981579,Media,Daily
2017-08-22,Linear,-0.207859758402789,Media,Daily
2017-08-22,Loess (0.1),0.127963561510086,Media,Daily
2017-08-22,Loess (0.25),0.129659011918932,Media,Daily
